AAindex	Loop	Family	Sequence_name	Value
BHAR880101	4	7	S6CQC0_CONCN/1-71	0.48
Sequence_size	4	7	CM7E_CONCN/1-26	4.0
BHAR880101	4	7	CM7E_CONCN/1-26	0.48
Sequence_size	4	7	S6CQ14_CONCN/1-71	4.0
BHAR880101	4	7	S6CQ14_CONCN/1-71	0.48
Sequence_size	4	7	CM7G_CONCN/1-26	4.0
BHAR880101	4	7	CM7G_CONCN/1-26	0.48
Sequence_size	4	7	S6CPX8_CONCN/1-71	4.0
BHAR880101	4	7	S6CPX8_CONCN/1-71	0.51
Sequence_size	4	7	CM7F_CONCN/1-26	4.0
BHAR880101	4	7	CM7F_CONCN/1-26	0.51
Sequence_size	4	7	W4VRZ8_CONVC/1-73	4.0
BHAR880101	4	7	W4VRZ8_CONVC/1-73	0.42
Sequence_size	4	7	X5IY13_CONGE/1-76	3.0
BHAR880101	4	7	X5IY13_CONGE/1-76	0.35
Sequence_size	4	7	S6CQU2_CONCN/1-77	3.0
BHAR880101	4	7	S6CQU2_CONCN/1-77	0.42
Sequence_size	4	7	CM7J_CONCN/1-35	3.0
BHAR880101	4	7	CM7J_CONCN/1-35	0.42
Sequence_size	4	7	CO17J_CONGE/1-82	4.0
BHAR880101	4	7	CO17J_CONGE/1-82	0.43
Sequence_size	4	7	X5IA08_CONGE/1-78	4.0
BHAR880101	4	7	X5IA08_CONGE/1-78	0.44
Sequence_size	4	7	X5IG24_CONGE/1-78	4.0
BHAR880101	4	7	X5IG24_CONGE/1-78	0.44
Sequence_size	4	7	A0A142C1T3_CONBE/1-66	4.0
BHAR880101	4	7	A0A142C1T3_CONBE/1-66	0.39
Sequence_size	4	7	R4IKR5_CONEA/1-69	4.0
BHAR880101	4	7	R4IKR5_CONEA/1-69	0.35
Sequence_size	4	7	CO619_CONEA/1-69	4.0
BHAR880101	4	7	CO619_CONEA/1-69	0.35
Sequence_size	4	7	CO61_CONEA/1-69	4.0
BHAR880101	4	7	CO61_CONEA/1-69	0.35
Sequence_size	4	7	C614A_CONEA/1-69	4.0
BHAR880101	4	7	C614A_CONEA/1-69	0.4
Sequence_size	4	7	C614B_CONEA/1-69	4.0
BHAR880101	4	7	C614B_CONEA/1-69	0.4
Sequence_size	4	7	CO620_CONEA/1-69	4.0
BHAR880101	4	7	CO620_CONEA/1-69	0.33
Sequence_size	4	7	CO69_CONEA/1-69	4.0
BHAR880101	4	7	CO69_CONEA/1-69	0.43
Sequence_size	4	7	CO621_CONEA/1-69	4.0
BHAR880101	4	7	CO621_CONEA/1-69	0.43
Sequence_size	4	7	CO622_CONEA/1-69	4.0
BHAR880101	4	7	CO622_CONEA/1-69	0.43
Sequence_size	4	7	CXT62_CONQU/1-70	4.0
BHAR880101	4	7	CXT62_CONQU/1-70	0.43
Sequence_size	4	7	R4IK94_CONEA/1-73	4.0
BHAR880101	4	7	R4IK94_CONEA/1-73	0.52
Sequence_size	4	7	R4IKD1_CONEA/1-73	4.0
BHAR880101	4	7	R4IKD1_CONEA/1-73	0.52
Sequence_size	4	7	R4ILB1_CONEA/1-25	4.0
BHAR880101	4	7	R4ILB1_CONEA/1-25	0.52
Sequence_size	4	7	R4IKK7_CONEA/1-25	4.0
BHAR880101	4	7	R4IKK7_CONEA/1-25	0.52
Sequence_size	4	7	R4IK95_CONEA/1-73	4.0
BHAR880101	4	7	R4IK95_CONEA/1-73	0.52
Sequence_size	4	7	R4IKQ9_CONEA/1-73	4.0
BHAR880101	4	7	R4IKQ9_CONEA/1-73	0.52
Sequence_size	4	7	R4IKB3_CONEA/1-25	4.0
BHAR880101	4	7	R4IKB3_CONEA/1-25	0.52
Sequence_size	4	7	R4ILA3_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA3_CONEA/1-73	0.52
Sequence_size	4	7	R4IKF6_CONEA/1-25	4.0
BHAR880101	4	7	R4IKF6_CONEA/1-25	0.52
Sequence_size	4	7	R4IKE2_CONEA/1-72	4.0
BHAR880101	4	7	R4IKE2_CONEA/1-72	0.52
Sequence_size	4	7	R4IKR3_CONEA/1-73	4.0
BHAR880101	4	7	R4IKR3_CONEA/1-73	0.52
Sequence_size	4	7	R4IKR8_CONEA/1-25	4.0
BHAR880101	4	7	R4IKR8_CONEA/1-25	0.52
Sequence_size	4	7	R4IKR1_CONEA/1-73	4.0
BHAR880101	4	7	R4IKR1_CONEA/1-73	0.52
Sequence_size	4	7	R4IKB6_CONEA/1-25	4.0
BHAR880101	4	7	R4IKB6_CONEA/1-25	0.52
Sequence_size	4	7	R4IKA1_CONEA/1-73	4.0
BHAR880101	4	7	R4IKA1_CONEA/1-73	0.52
Sequence_size	4	7	R4ILA2_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA2_CONEA/1-73	0.44
Sequence_size	4	7	R4IKC7_CONEA/1-73	4.0
BHAR880101	4	7	R4IKC7_CONEA/1-73	0.44
Sequence_size	4	7	R4IKR6_CONEA/1-73	4.0
BHAR880101	4	7	R4IKR6_CONEA/1-73	0.44
Sequence_size	4	7	R4IK98_CONEA/1-73	4.0
BHAR880101	4	7	R4IK98_CONEA/1-73	0.41
Sequence_size	4	7	R4ILA4_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA4_CONEA/1-73	0.41
Sequence_size	4	7	R4IKR2_CONEA/1-73	4.0
BHAR880101	4	7	R4IKR2_CONEA/1-73	0.41
Sequence_size	4	7	R4IKE5_CONEA/1-73	4.0
BHAR880101	4	7	R4IKE5_CONEA/1-73	0.41
Sequence_size	4	7	R4IK92_CONEA/1-73	4.0
BHAR880101	4	7	R4IK92_CONEA/1-73	0.41
Sequence_size	4	7	R4ILA7_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA7_CONEA/1-73	0.41
Sequence_size	4	7	R4ILA0_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA0_CONEA/1-73	0.41
Sequence_size	4	7	R4IKD6_CONEA/1-73	4.0
BHAR880101	4	7	R4IKD6_CONEA/1-73	0.41
Sequence_size	4	7	R4IKI9_CONEA/1-73	4.0
BHAR880101	4	7	R4IKI9_CONEA/1-73	0.41
Sequence_size	4	7	R4IKJ8_CONEA/1-73	4.0
BHAR880101	4	7	R4IKJ8_CONEA/1-73	0.41
Sequence_size	4	7	R4IKF1_CONEA/1-73	4.0
BHAR880101	4	7	R4IKF1_CONEA/1-73	0.41
Sequence_size	4	7	R4ILA1_CONEA/1-73	4.0
BHAR880101	4	7	R4ILA1_CONEA/1-73	0.48
Sequence_size	4	7	R4IL98_CONEA/1-73	4.0
BHAR880101	4	7	R4IL98_CONEA/1-73	0.48
Sequence_size	4	7	R4IKQ7_CONEA/1-77	4.0
BHAR880101	4	7	R4IKQ7_CONEA/1-77	0.45
Sequence_size	4	7	R4IKI6_CONEA/1-77	4.0
BHAR880101	4	7	R4IKI6_CONEA/1-77	0.45
Sequence_size	4	7	R4ILA8_CONEA/1-77	4.0
BHAR880101	4	7	R4ILA8_CONEA/1-77	0.45
Sequence_size	4	7	W4VRZ6_CONVC/1-74	4.0
BHAR880101	4	7	W4VRZ6_CONVC/1-74	0.47
Sequence_size	4	7	W4VSL2_CONVC/1-77	5.0
BHAR880101	4	7	W4VSL2_CONVC/1-77	0.36
Sequence_size	4	7	W4VSL4_CONVC/1-77	3.0
BHAR880101	4	7	W4VSL4_CONVC/1-77	0.42
Sequence_size	4	7	W4VS01_CONVC/1-76	3.0
BHAR880101	4	7	W4VS01_CONVC/1-76	0.42
Sequence_size	4	7	W4VS54_CONVC/1-76	3.0
BHAR880101	4	7	W4VS54_CONVC/1-76	0.42
Sequence_size	4	7	U6BZE0_CONMR/1-78	4.0
BHAR880101	4	7	U6BZE0_CONMR/1-78	0.42
Sequence_size	4	7	U6BZX7_CONMR/1-72	4.0
BHAR880101	4	7	U6BZX7_CONMR/1-72	0.42
Sequence_size	4	7	W4VSA8_CONVC/1-75	3.0
BHAR880101	4	7	W4VSA8_CONVC/1-75	0.42
Sequence_size	4	7	U6BZU5_CONMR/1-76	4.0
BHAR880101	4	7	U6BZU5_CONMR/1-76	0.43
Sequence_size	4	7	U6BZR7_CONMR/1-77	4.0
BHAR880101	4	7	U6BZR7_CONMR/1-77	0.43
Sequence_size	4	7	U6C1R7_CONMR/1-77	4.0
BHAR880101	4	7	U6C1R7_CONMR/1-77	0.43
Sequence_size	4	7	U6C249_CONMR/1-77	4.0
BHAR880101	4	7	U6C249_CONMR/1-77	0.43
Sequence_size	4	7	U6BZU8_CONMR/1-77	4.0
BHAR880101	4	7	U6BZU8_CONMR/1-77	0.43
Sequence_size	4	7	U6C2A8_CONMR/1-77	4.0
BHAR880101	4	7	U6C2A8_CONMR/1-77	0.43
Sequence_size	4	7	U6C1V5_CONMR/1-72	4.0
BHAR880101	4	7	U6C1V5_CONMR/1-72	0.43
Sequence_size	4	7	U6C2E1_CONMR/1-72	4.0
BHAR880101	4	7	U6C2E1_CONMR/1-72	0.43
Sequence_size	4	7	U6BZG7_CONMR/1-77	4.0
BHAR880101	4	7	U6BZG7_CONMR/1-77	0.43
Sequence_size	4	7	U6BZH5_CONMR/1-77	4.0
BHAR880101	4	7	U6BZH5_CONMR/1-77	0.43
Sequence_size	4	7	U6BZD0_CONMR/1-82	4.0
BHAR880101	4	7	U6BZD0_CONMR/1-82	0.43
Sequence_size	4	7	U6BZH8_CONMR/1-77	4.0
BHAR880101	4	7	U6BZH8_CONMR/1-77	0.43
Sequence_size	4	7	U6BZI1_CONMR/1-77	4.0
BHAR880101	4	7	U6BZI1_CONMR/1-77	0.43
Sequence_size	4	7	U6BZV2_CONMR/1-77	4.0
BHAR880101	4	7	U6BZV2_CONMR/1-77	0.43
Sequence_size	4	7	U6C2B2_CONMR/1-77	4.0
BHAR880101	4	7	U6C2B2_CONMR/1-77	0.43
Sequence_size	4	7	U6C1S1_CONMR/1-77	4.0
BHAR880101	4	7	U6C1S1_CONMR/1-77	0.43
Sequence_size	4	7	U6BZH3_CONMR/1-77	4.0
BHAR880101	4	7	U6BZH3_CONMR/1-77	0.43
Sequence_size	4	7	U6BZG9_CONMR/1-77	4.0
BHAR880101	4	7	U6BZG9_CONMR/1-77	0.43
Sequence_size	4	7	U6C1S6_CONMR/1-77	4.0
BHAR880101	4	7	U6C1S6_CONMR/1-77	0.43
Sequence_size	4	7	U6C1V1_CONMR/1-71	4.0
BHAR880101	4	7	U6C1V1_CONMR/1-71	0.43
Sequence_size	4	7	U6BZK5_CONMR/1-72	4.0
BHAR880101	4	7	U6BZK5_CONMR/1-72	0.43
Sequence_size	4	7	W4VSL1_CONVC/1-77	4.0
BHAR880101	4	7	W4VSL1_CONVC/1-77	0.47
Sequence_size	4	7	W4VS44_CONVC/1-77	4.0
BHAR880101	4	7	W4VS44_CONVC/1-77	0.45
Sequence_size	4	7	W4VSA3_CONVC/1-77	4.0
BHAR880101	4	7	W4VSA3_CONVC/1-77	0.39
Sequence_size	4	7	W4VRZ4_CONVC/1-76	4.0
BHAR880101	4	7	W4VRZ4_CONVC/1-76	0.37
Sequence_size	4	7	W4VS47_CONVC/1-76	4.0
BHAR880101	4	7	W4VS47_CONVC/1-76	0.43
Sequence_size	4	7	W4VSA6_CONVC/1-76	4.0
BHAR880101	4	7	W4VSA6_CONVC/1-76	0.43
Sequence_size	4	7	CO16D_CONVX/1-81	4.0
BHAR880101	4	7	CO16D_CONVX/1-81	0.44
Sequence_size	4	7	CO16C_CONVX/1-82	4.0
BHAR880101	4	7	CO16C_CONVX/1-82	0.44
Sequence_size	4	7	W4VSG0_CONVC/1-81	4.0
BHAR880101	4	7	W4VSG0_CONVC/1-81	0.43
Sequence_size	4	7	A0A0K2SEM8_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2SEM8_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2S6K1_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2S6K1_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2S6B6_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2S6B6_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2S6C4_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2S6C4_CONEP/1-82	0.52
Sequence_size	4	7	A0A0K2SEG3_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2SEG3_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2S796_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2S796_CONEP/1-82	0.35
Sequence_size	4	7	A0A0K2S6B3_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2S6B3_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2SEM4_CONEP/1-82	4.0
BHAR880101	4	7	A0A0K2SEM4_CONEP/1-82	0.43
Sequence_size	4	7	A0A0K2SEG1_CONEP/1-76	4.0
BHAR880101	4	7	A0A0K2SEG1_CONEP/1-76	0.43
Sequence_size	4	7	A0A0K2SFF3_CONEP/1-83	4.0
BHAR880101	4	7	A0A0K2SFF3_CONEP/1-83	0.43
Sequence_size	4	7	U6C1T4_CONMR/1-83	4.0
BHAR880101	4	7	U6C1T4_CONMR/1-83	0.43
Sequence_size	4	7	U6C2C2_CONMR/1-83	4.0
BHAR880101	4	7	U6C2C2_CONMR/1-83	0.43
Sequence_size	4	7	U6C1T0_CONMR/1-82	4.0
BHAR880101	4	7	U6C1T0_CONMR/1-82	0.43
Sequence_size	4	7	U6BZW0_CONMR/1-86	4.0
BHAR880101	4	7	U6BZW0_CONMR/1-86	0.43
Sequence_size	4	7	U6BZI7_CONMR/1-83	4.0
BHAR880101	4	7	U6BZI7_CONMR/1-83	0.43
Sequence_size	4	7	U6BZH9_CONMR/1-83	4.0
BHAR880101	4	7	U6BZH9_CONMR/1-83	0.43
Sequence_size	4	7	U6BZI4_CONMR/1-82	4.0
BHAR880101	4	7	U6BZI4_CONMR/1-82	0.43
Sequence_size	4	7	U6C1K4_CONMR/1-82	4.0
BHAR880101	4	7	U6C1K4_CONMR/1-82	0.43
Sequence_size	4	7	U6BZH6_CONMR/1-82	4.0
BHAR880101	4	7	U6BZH6_CONMR/1-82	0.43
Sequence_size	4	7	U6BZV4_CONMR/1-82	4.0
BHAR880101	4	7	U6BZV4_CONMR/1-82	0.43
Sequence_size	4	7	U6BZR9_CONMR/1-86	4.0
BHAR880101	4	7	U6BZR9_CONMR/1-86	0.43
Sequence_size	4	7	U6C2B7_CONMR/1-82	4.0
BHAR880101	4	7	U6C2B7_CONMR/1-82	0.43
Sequence_size	4	7	U6BZV7_CONMR/1-82	4.0
BHAR880101	4	7	U6BZV7_CONMR/1-82	0.43
Sequence_size	4	7	U6C2D8_CONMR/1-76	4.0
BHAR880101	4	7	U6C2D8_CONMR/1-76	0.43
Sequence_size	4	7	U6BZJ7_CONMR/1-77	4.0
BHAR880101	4	7	U6BZJ7_CONMR/1-77	0.43
Sequence_size	4	7	M1F106_CONBR/1-78	4.0
BHAR880101	4	7	M1F106_CONBR/1-78	0.49
Sequence_size	4	7	A0A125S9F1_CONIM/1-81	4.0
BHAR880101	4	7	A0A125S9F1_CONIM/1-81	0.43
Sequence_size	4	7	U6BZL1_CONMR/1-94	5.0
BHAR880101	4	7	U6BZL1_CONMR/1-94	0.46
Sequence_size	4	7	W4VSF9_CONVC/1-82	5.0
BHAR880101	4	7	W4VSF9_CONVC/1-82	0.46
Sequence_size	4	7	U6C2B9_CONMR/1-82	5.0
BHAR880101	4	7	U6C2B9_CONMR/1-82	0.46
Sequence_size	4	7	U6BZY0_CONMR/1-77	5.0
BHAR880101	4	7	U6BZY0_CONMR/1-77	0.46
Sequence_size	4	7	U6BZX5_CONMR/1-76	5.0
BHAR880101	4	7	U6BZX5_CONMR/1-76	0.46
Sequence_size	4	7	U6C2E4_CONMR/1-77	5.0
BHAR880101	4	7	U6C2E4_CONMR/1-77	0.46
Sequence_size	4	7	U6C253_CONMR/1-82	5.0
BHAR880101	4	7	U6C253_CONMR/1-82	0.46
Sequence_size	4	7	U6C1V9_CONMR/1-77	5.0
BHAR880101	4	7	U6C1V9_CONMR/1-77	0.46
Sequence_size	4	7	W4VSL3_CONVC/1-84	5.0
BHAR880101	4	7	W4VSL3_CONVC/1-84	0.46
Sequence_size	4	7	CXT61_CONQU/1-94	4.0
BHAR880101	4	7	CXT61_CONQU/1-94	0.44
Sequence_size	4	7	A0A061QLD0_CONLI/1-93	4.0
BHAR880101	4	7	A0A061QLD0_CONLI/1-93	0.42
Sequence_size	4	7	U3L0I0_CONFL/1-91	4.0
BHAR880101	4	7	U3L0I0_CONFL/1-91	0.42
Sequence_size	4	7	A0A0K2S5T0_CONEP/1-78	4.0
BHAR880101	4	7	A0A0K2S5T0_CONEP/1-78	0.48
Sequence_size	4	7	A0A0K2S6N0_CONEP/1-78	4.0
BHAR880101	4	7	A0A0K2S6N0_CONEP/1-78	0.48
Sequence_size	4	7	U6C1K9_CONMR/1-93	4.0
BHAR880101	4	7	U6C1K9_CONMR/1-93	0.48
Sequence_size	4	7	U6BZD3_CONMR/1-90	4.0
BHAR880101	4	7	U6BZD3_CONMR/1-90	0.48
Sequence_size	4	7	U6BZJ3_CONMR/1-93	4.0
BHAR880101	4	7	U6BZJ3_CONMR/1-93	0.48
Sequence_size	4	7	U6C1T8_CONMR/1-89	4.0
BHAR880101	4	7	U6C1T8_CONMR/1-89	0.48
Sequence_size	4	7	U6BZE3_CONMR/1-89	4.0
BHAR880101	4	7	U6BZE3_CONMR/1-89	0.48
Sequence_size	4	7	U6BZW5_CONMR/1-93	4.0
BHAR880101	4	7	U6BZW5_CONMR/1-93	0.48
Sequence_size	4	7	U6BZI2_CONMR/1-89	4.0
BHAR880101	4	7	U6BZI2_CONMR/1-89	0.48
Sequence_size	4	7	U6BZJ0_CONMR/1-89	4.0
BHAR880101	4	7	U6BZJ0_CONMR/1-89	0.48
Sequence_size	4	7	U6C2C8_CONMR/1-89	4.0
BHAR880101	4	7	U6C2C8_CONMR/1-89	0.48
Sequence_size	4	7	U6BZK2_CONMR/1-83	4.0
BHAR880101	4	7	U6BZK2_CONMR/1-83	0.48
Sequence_size	4	7	U6BZK8_CONMR/1-84	4.0
BHAR880101	4	7	U6BZK8_CONMR/1-84	0.48
Sequence_size	4	7	U6BZK0_CONMR/1-101	8.0
BHAR880101	4	7	U6BZK0_CONMR/1-101	0.39
Sequence_size	4	7	CM69_CONCL/1-67	4.0
BHAR880101	4	7	CM69_CONCL/1-67	0.48
Sequence_size	4	7	CO16A_CONCL/1-67	4.0
BHAR880101	4	7	CO16A_CONCL/1-67	0.42
Sequence_size	4	7	CM66B_CONCL/1-67	4.0
BHAR880101	4	7	CM66B_CONCL/1-67	0.5
Sequence_size	4	7	CM66A_CONCL/1-67	4.0
BHAR880101	4	7	CM66A_CONCL/1-67	0.5
Sequence_size	4	7	CO16B_CONCL/1-70	5.0
BHAR880101	4	7	CO16B_CONCL/1-70	0.51
Sequence_size	4	7	CM68_CONCL/1-67	4.0
BHAR880101	4	7	CM68_CONCL/1-67	0.48
Sequence_size	4	7	CM67_CONCL/1-67	4.0
BHAR880101	4	7	CM67_CONCL/1-67	0.51
Sequence_size	4	7	W4VS51_CONVC/1-80	3.0
BHAR880101	4	7	W4VS51_CONVC/1-80	0.44
Sequence_size	4	7	M9PQ90_CONIM/1-81	3.0
BHAR880101	4	7	M9PQ90_CONIM/1-81	0.36
Sequence_size	4	7	CO62B_CONCL/1-76	4.0
BHAR880101	4	7	CO62B_CONCL/1-76	0.44
Sequence_size	4	7	CM65_CONCL/1-80	4.0
BHAR880101	4	7	CM65_CONCL/1-80	0.45
Sequence_size	4	7	M9PQB4_CONDI/1-82	4.0
BHAR880101	4	7	M9PQB4_CONDI/1-82	0.51
Sequence_size	4	7	M1F3J6_CONBR/1-83	4.0
BHAR880101	4	7	M1F3J6_CONBR/1-83	0.41
Sequence_size	4	7	M1F105_CONBR/1-83	4.0
BHAR880101	4	7	M1F105_CONBR/1-83	0.41
Sequence_size	4	7	M1F4G1_CONBR/1-83	4.0
BHAR880101	4	7	M1F4G1_CONBR/1-83	0.41
Sequence_size	4	7	M1F3K8_CONBR/1-83	4.0
BHAR880101	4	7	M1F3K8_CONBR/1-83	0.41
Sequence_size	4	7	M9PMU7_CONDI/1-82	4.0
BHAR880101	4	7	M9PMU7_CONDI/1-82	0.5
Sequence_size	4	7	U3L0F6_CONFL/1-83	4.0
BHAR880101	4	7	U3L0F6_CONFL/1-83	0.42
Sequence_size	4	7	M9PNF7_CONBE/1-79	4.0
BHAR880101	4	7	M9PNF7_CONBE/1-79	0.5
Sequence_size	4	7	M9PQG7_CONDI/1-92	4.0
BHAR880101	4	7	M9PQG7_CONDI/1-92	0.5
Sequence_size	4	7	X5IG60_CONGE/1-87	4.0
BHAR880101	4	7	X5IG60_CONGE/1-87	0.44
Sequence_size	4	7	M9PQ68_CONIM/1-91	4.0
BHAR880101	4	7	M9PQ68_CONIM/1-91	0.44
Sequence_size	4	7	A0A125S9F2_CONIM/1-90	4.0
BHAR880101	4	7	A0A125S9F2_CONIM/1-90	0.44
Sequence_size	4	7	M9PQB5_CONIM/1-91	4.0
BHAR880101	4	7	M9PQB5_CONIM/1-91	0.44
Sequence_size	4	7	W4VSL0_CONVC/1-73	4.0
BHAR880101	4	7	W4VSL0_CONVC/1-73	0.51
Sequence_size	4	7	M9PNG1_CONDI/1-73	5.0
BHAR880101	4	7	M9PNG1_CONDI/1-73	0.35
Sequence_size	4	7	U6C1U3_CONMR/1-73	4.0
BHAR880101	4	7	U6C1U3_CONMR/1-73	0.43
Sequence_size	4	7	U6BZS2_CONMR/1-73	4.0
BHAR880101	4	7	U6BZS2_CONMR/1-73	0.43
Sequence_size	4	7	M9PQ69_CONMR/1-73	4.0
BHAR880101	4	7	M9PQ69_CONMR/1-73	0.43
Sequence_size	4	7	W4VS41_CONVC/1-76	4.0
BHAR880101	4	7	W4VS41_CONVC/1-76	0.49
Sequence_size	4	7	M1F2K5_CONBR/1-75	5.0
BHAR880101	4	7	M1F2K5_CONBR/1-75	0.42
Sequence_size	4	7	M9PQB6_CONDI/1-86	4.0
BHAR880101	4	7	M9PQB6_CONDI/1-86	0.51
Sequence_size	4	7	A0A0E3X2D0_CONMI/1-85	5.0
BHAR880101	4	7	A0A0E3X2D0_CONMI/1-85	0.44
Sequence_size	4	7	S4UJW9_CONVA/1-85	5.0
BHAR880101	4	7	S4UJW9_CONVA/1-85	0.44
Sequence_size	4	7	S4UJE2_CONRT/1-85	5.0
BHAR880101	4	7	S4UJE2_CONRT/1-85	0.44
Sequence_size	4	7	S4UK96_CONVT/1-85	5.0
BHAR880101	4	7	S4UK96_CONVT/1-85	0.46
Sequence_size	4	7	S4UJZ6_CONTE/1-86	5.0
BHAR880101	4	7	S4UJZ6_CONTE/1-86	0.46
Sequence_size	4	7	S4UJQ2_CONVT/1-87	5.0
BHAR880101	4	7	S4UJQ2_CONVT/1-87	0.42
Sequence_size	4	7	A0A142C1M7_CONBE/1-86	5.0
BHAR880101	4	7	A0A142C1M7_CONBE/1-86	0.46
Sequence_size	4	7	S4UJQ4_CONST/1-86	5.0
BHAR880101	4	7	S4UJQ4_CONST/1-86	0.46
Sequence_size	4	7	S4UJE3_CONVA/1-86	5.0
BHAR880101	4	7	S4UJE3_CONVA/1-86	0.46
Sequence_size	4	7	A0A142C1N3_CONBE/1-86	5.0
BHAR880101	4	7	A0A142C1N3_CONBE/1-86	0.46
Sequence_size	4	7	S4UJW7_CONRT/1-86	5.0
BHAR880101	4	7	S4UJW7_CONRT/1-86	0.46
Sequence_size	4	7	S4UKJ2_CONRT/1-86	5.0
BHAR880101	4	7	S4UKJ2_CONRT/1-86	0.46
Sequence_size	4	7	M9PQG8_CONIM/1-77	4.0
BHAR880101	4	7	M9PQG8_CONIM/1-77	0.4
Sequence_size	4	7	M9PQH2_CONIM/1-77	4.0
BHAR880101	4	7	M9PQH2_CONIM/1-77	0.48
Sequence_size	4	7	U3L0H6_CONFL/1-71	4.0
BHAR880101	4	7	U3L0H6_CONFL/1-71	0.44
Sequence_size	4	7	U3L009_CONFL/1-71	4.0
BHAR880101	4	7	U3L009_CONFL/1-71	0.44
Sequence_size	4	7	M1F4G0_CONBR/1-76	4.0
BHAR880101	4	7	M1F4G0_CONBR/1-76	0.48
Sequence_size	4	7	M1F3K7_CONBR/1-76	4.0
BHAR880101	4	7	M1F3K7_CONBR/1-76	0.48
Sequence_size	4	7	M1F103_CONBR/1-76	4.0
BHAR880101	4	7	M1F103_CONBR/1-76	0.48
Sequence_size	4	7	M1F3J4_CONBR/1-76	4.0
BHAR880101	4	7	M1F3J4_CONBR/1-76	0.48
Sequence_size	4	7	X5IH08_CONGE/1-76	4.0
BHAR880101	4	7	X5IH08_CONGE/1-76	0.48
Sequence_size	4	7	X5IWS9_CONGE/1-77	4.0
BHAR880101	4	7	X5IWS9_CONGE/1-77	0.48
Sequence_size	4	7	X5IY19_CONGE/1-77	4.0
BHAR880101	4	7	X5IY19_CONGE/1-77	0.48
Sequence_size	4	7	W4VS97_CONVC/1-79	4.0
BHAR880101	4	7	W4VS97_CONVC/1-79	0.42
Sequence_size	4	7	S4UK95_9CAEN/1-73	4.0
BHAR880101	4	7	S4UK95_9CAEN/1-73	0.4
Sequence_size	4	7	M9PQG9_CONBE/1-77	4.0
BHAR880101	4	7	M9PQG9_CONBE/1-77	0.5
Sequence_size	4	7	A0A142C1M9_CONBE/1-77	4.0
BHAR880101	4	7	A0A142C1M9_CONBE/1-77	0.5
Sequence_size	4	7	U6BZE5_CONMR/1-76	4.0
BHAR880101	4	7	U6BZE5_CONMR/1-76	0.44
Sequence_size	4	7	U6C2D1_CONMR/1-76	4.0
BHAR880101	4	7	U6C2D1_CONMR/1-76	0.44
Sequence_size	4	7	CO26E_CONVC/1-77	4.0
BHAR880101	4	7	CO26E_CONVC/1-77	0.46
Sequence_size	4	7	W4VRZ2_CONVC/1-73	5.0
BHAR880101	4	7	W4VRZ2_CONVC/1-73	0.36
Sequence_size	4	7	CO26A_CONVC/1-70	5.0
BHAR880101	4	7	CO26A_CONVC/1-70	0.35
Sequence_size	4	7	S4UJQ1_9CAEN/1-76	4.0
BHAR880101	4	7	S4UJQ1_9CAEN/1-76	0.42
Sequence_size	4	7	W4VSF5_CONVC/1-76	4.0
BHAR880101	4	7	W4VSF5_CONVC/1-76	0.37
Sequence_size	4	7	W4VRZ0_CONVC/1-73	4.0
BHAR880101	4	7	W4VRZ0_CONVC/1-73	0.46
Sequence_size	4	7	CO26C_CONVC/1-71	4.0
BHAR880101	4	7	CO26C_CONVC/1-71	0.43
Sequence_size	4	7	A0A0K2S6G0_CONEP/1-72	4.0
BHAR880101	4	7	A0A0K2S6G0_CONEP/1-72	0.43
Sequence_size	4	7	W4VSK9_CONVC/1-72	4.0
BHAR880101	4	7	W4VSK9_CONVC/1-72	0.41
Sequence_size	4	7	CO26G_CONVC/1-72	4.0
BHAR880101	4	7	CO26G_CONVC/1-72	0.41
Sequence_size	4	7	CO26H_CONVC/1-73	4.0
BHAR880101	4	7	CO26H_CONVC/1-73	0.4
Sequence_size	4	7	CO269_CONVC/1-76	4.0
BHAR880101	4	7	CO269_CONVC/1-76	0.48
Sequence_size	4	7	W4VS42_CONVC/1-78	4.0
BHAR880101	4	7	W4VS42_CONVC/1-78	0.48
Sequence_size	4	7	S4UJE1_CONTE/1-74	4.0
BHAR880101	4	7	S4UJE1_CONTE/1-74	0.4
Sequence_size	4	7	S4UJT2_CONTE/1-69	4.0
BHAR880101	4	7	S4UJT2_CONTE/1-69	0.51
Sequence_size	4	7	CO26F_CONVC/1-75	4.0
BHAR880101	4	7	CO26F_CONVC/1-75	0.41
Sequence_size	4	7	CO268_CONVC/1-74	4.0
